hoa,count,percent
0.0,1108,88.49840255591054
1.0,15,1.1980830670926517
602.0,10,0.7987220447284346
100.0,7,0.5591054313099042
20.0,6,0.4792332268370607
250.0,6,0.4792332268370607
50.0,5,0.3993610223642173
450.0,4,0.3194888178913738
300.0,4,0.3194888178913738
120.0,3,0.23961661341853036
400.0,3,0.23961661341853036
700.0,3,0.23961661341853036
200.0,3,0.23961661341853036
500.0,3,0.23961661341853036
1300.0,2,0.1597444089456869
60.0,2,0.1597444089456869
125.0,2,0.1597444089456869
1700.0,2,0.1597444089456869
550.0,2,0.1597444089456869
150.0,2,0.1597444089456869
900.0,2,0.1597444089456869
180.0,2,0.1597444089456869
1100.0,2,0.1597444089456869
220.0,2,0.1597444089456869
10000.0,1,0.07987220447284345
165.0,1,0.07987220447284345
160.0,1,0.07987220447284345
360.0,1,0.07987220447284345
170.0,1,0.07987220447284345
182.0,1,0.07987220447284345
185.0,1,0.07987220447284345
225.0,1,0.07987220447284345
295.0,1,0.07987220447284345
230.0,1,0.07987220447284345
299.0,1,0.07987220447284345
296.0,1,0.07987220447284345
270.0,1,0.07987220447284345
140.0,1,0.07987220447284345
464.0,1,0.07987220447284345
129.0,1,0.07987220447284345
1805.0,1,0.07987220447284345
1200.0,1,0.07987220447284345
1000.0,1,0.07987220447284345
890.0,1,0.07987220447284345
773.0,1,0.07987220447284345
750.0,1,0.07987220447284345
675.0,1,0.07987220447284345
600.0,1,0.07987220447284345
580.0,1,0.07987220447284345
555.0,1,0.07987220447284345
538.0,1,0.07987220447284345
518.0,1,0.07987220447284345
510.0,1,0.07987220447284345
484.0,1,0.07987220447284345
480.0,1,0.07987220447284345
469.0,1,0.07987220447284345
1400.0,1,0.07987220447284345
2270.0,1,0.07987220447284345
90.0,1,0.07987220447284345
2337.0,1,0.07987220447284345
80.0,1,0.07987220447284345
70.0,1,0.07987220447284345
320.0,1,0.07987220447284345
14130.0,1,0.07987220447284345
380.0,1,0.07987220447284345
430.0,1,0.07987220447284345
8000.0,1,0.07987220447284345
6466.0,1,0.07987220447284345
4320.0,1,0.07987220447284345
4300.0,1,0.07987220447284345
3000.0,1,0.07987220447284345
2780.0,1,0.07987220447284345
2580.0,1,0.07987220447284345
2500.0,1,0.07987220447284345
2400.0,1,0.07987220447284345
139.0,1,0.07987220447284345
